,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
26,159179971,20190415,,3133-00123-1,668-074816,19193421+4328488,,J191934.19+432848.4,2102821524341578496,52427557,7747499,STAR,tmgaia2,289.892548407168,43.4801697547681,tmgaia2,-9.90696,0.0488418,-14.5256,0.0539407,gaia2,1.02572,0.0276905,gaia2,75.1284914562643,13.57349853572,305.022975456872,64.5196169550756,10.366,0.029,8.752,0.006,,,,,,,,,,,5.821,0.021,5.116,0.021,4.891,0.017,AAA-111-111-000-0-0,,4.797,0.229,4.8,0.101,4.836,0.015,4.718,0.026,8.13925,0.000562,7.2551,0.0062,rered,gaia2,3971.0,122.0,,,,,55.5659,,,,,,GIANT,,,948.766,25.1295,0.0346434,0.003112785,,,,,,0.00420416,0.00202141,panstarrs,,,,,,,,,,,24.476,25.783,bj2018,,,dered,9.08529,0.001587,7.20954,0.001754,1,,tycho2v3,tycho2b3,,0.815328459963797,0.836566627906986,289.892489622399,43.4801072140049,0.0225372067393763,0.0285050029107599,0,0,270613044
27,417659715,20190415,95314.0,3547-00765-1,691-065594,19233072+4804106,,J192330.70+480410.5,2129216847153832576,,10728753,STAR,tmgaia2,290.878012086421,48.06964576255,tmgaia2,-18.9973,0.0484564,-11.7915,0.0444682,gaia2,4.38486,0.024322,gaia2,79.7313211148142,14.8490866473274,310.696279698104,68.5787825641918,8.668,0.02,7.55,0.03,,,,,,,,,,,5.684,0.035,5.15,0.042,5.048,0.02,AAA-111-111-000-0-0,,5.005,0.208,4.908,0.091,5.019,0.015,4.961,0.029,7.24713,0.000222,6.62457,0.0062,rered,gaia2,4810.0,122.0,,,,,11.0693,,,,,,GIANT,,,226.571,1.258,0.0227538,0.00648548,,,,,,0.00813913,0.00483183,panstarrs,,,,,,,,,,,1.251,1.265,bj2018,,,dered,7.81537,0.001458,6.58878,0.002758,1,,hipvmag,tycho2b3,,0.822657795592285,0.689647672936736,290.877889681972,48.0695949936562,0.0215456997232643,0.0232069577205818,0,0,278297368
28,123233239,20190415,91994.0,3126-00537-1,664-068942,18450062+4238375,,J184500.62+423837.1,2116742544137540608,,7091342,STAR,tmgaia2,281.252636427091,42.643714992261,tmgaia2,-9.66723,0.189466,-17.0859,0.194009,gaia2,1.81026,0.100632,gaia2,71.841395700087,19.1024159978245,290.090418320819,65.3000950326176,9.638,0.028,8.6,0.03,,,,,,,,,,,6.744,0.02,6.27,0.021,6.135,0.018,AAA-111-111-000-0-0,,6.157,0.094,6.091,0.028,6.108,0.015,6.006,0.039,8.31532,0.000378,7.7004,0.0089,rered,gaia2,4917.0,122.0,,,,,15.8437,,,,,,GIANT,,,545.954,30.8415,0.0457941,0.01104218,,,,,,0.0147676,0.00731676,panstarrs,,,,,,,,,,,29.134,32.549,bj2018,,,dered,8.86719,0.00177,7.66161,0.001178,1,,hipvmag,tycho2b3,,3.1536065273426,3.00891540179415,281.252579842123,42.6436414279837,0.0833965852206171,0.103363062521428,0,0,214866549
29,164646448,20190415,92891.0,3127-01558-1,661-070502,18553571+4203367,,J185535.77+420337.3,2104876786449045504,,6584587,STAR,tmgaia2,283.898872185514,42.0602743265199,tmgaia2,14.9079,0.0448072,44.0682,0.0419263,gaia2,4.15782,0.0252913,gaia2,71.9895540104593,17.0665867723533,294.312253841955,64.3309648658665,7.858,0.016,6.55329,0.023,,,,,,,,,,,4.655,0.28,3.808,0.274,3.554,0.506,DDD-333-111-000-0-0,,3.552,0.347,3.101,0.182,3.499,0.015,3.435,0.02,6.15017,0.000515328,5.43331,0.0062,rered,gaia2,4438.0,122.0,,,,,24.154,,,,,,GIANT,,,238.86,1.454,0.019857,0.005260325,,,,,,0.00643513,0.00408552,panstarrs,,,,,,,,,,,1.445,1.463,bj2018,,,dered,6.83764,0.002737,5.38976,0.001961,1,,sirful,tycho2b3,,0.744352199608298,0.650284019682704,283.8989586393,42.0604640646372,0.0203693075133674,0.023544447140964,0,0,227197582
30,164787170,20190415,93204.0,3131-01496-1,669-069075,18590576+4343156,,J185905.75+434315.9,2105841848421613568,,7943968,STAR,tmgaia2,284.773974904449,43.7210186757922,tmgaia2,2.0233,0.0696469,15.0599,0.0709546,gaia2,4.4201,0.0343744,gaia2,73.8517613617722,17.0774319762956,296.71262180471,65.7958128017185,6.844,0.023,6.86959,0.023,,,,,,,,,,,6.726,0.02,6.765,0.016,6.771,0.016,AAA-111-111-000-0-0,,6.698,0.076,6.728,0.023,6.75,0.016,6.588,0.049,6.84066,0.000401,6.85428,0.0063,rered,gaia2,9658.0,149.373,3.74817,0.0653967,,,3.47209,0.0923669,2.462,0.338744,0.0588186,0.0095553,DWARF,94.49866,5.12725,224.788,1.75,0.0181465,0.00650244,292.0,0.00504123932,,,0.001682536,0.00552414,0.00748074,panstarrs,0.353503,0.323986,0.0979613,0.0867724,0.0104327,0.00867789,0.0712939,0.0594995,3.94401,6.31049,1.737,1.763,bj2018,131.834,166.912,dered,6.86841,0.001469,6.83374,0.002401,1,,sirful,tycho2b3,,1.16359615975856,1.10031339681743,284.773986958228,43.7210835170295,0.0316019871551553,0.0337293599438962,1,0,231849331
31,158216854,20190415,93749.0,3128-00440-1,661-071748,19052540+4210393,,J190525.51+421039.6,2105455919840116096,,6675338,STAR,tmgaia2,286.355846164314,42.1776579034772,tmgaia2,4.38249,0.042019,-7.16796,0.0571184,gaia2,1.68687,0.0245029,gaia2,72.8182257217401,15.422798955335,298.439600710514,64.0107648526821,8.84,0.015,7.23,0.03,,,,,,,,,,,4.365,0.256,3.44,0.234,3.15,0.278,DDD-333-111-000-0-0,,2.544,,2.827,0.364,3.163,0.012,3.088,0.019,6.54903,0.000979,5.6614,0.0064,rered,gaia2,3956.0,122.0,,,,,70.8346,,,,,,GIANT,,,582.952,8.3915,0.0225711,0.004466935,,,,,,0.00160828,0.00732559,panstarrs,,,,,,,,,,,8.273,8.51,bj2018,,,dered,7.50795,0.004224,5.61607,0.003957,1,,hipvmag,tycho2b3,,0.698320895979355,0.88573966917321,286.355871626341,42.1776270414298,0.0195548392660822,0.0267646256844165,0,0,241748044
32,158661934,20190415,94351.0,3546-02334-1,687-066852,19121572+4722298,,J191215.72+472230.1,2130848621187317632,,10265370,STAR,tmgaia2,288.065459471426,47.3749804120636,tmgaia2,2.22569,0.0448284,2.7092,0.0791221,gaia2,1.97475,0.0283857,gaia2,78.2894409513282,16.3095600335341,305.172219797214,68.6193252360077,7.563,0.018,6.5306,0.023,,,,,,,,,,,5.062,0.194,4.459,0.21,4.22,0.036,CCE-331-111-000-0-0,,4.184,0.282,3.548,0.107,4.162,0.015,4.119,0.025,6.26224,0.000474179,5.6658,0.0068,rered,gaia2,4943.0,122.0,,,,,35.8864,,,,,,GIANT,,,499.205,7.1285,0.0261538,0.00531627,,,,,,0.00424022,0.00639232,panstarrs,,,,,,,,,,,7.028,7.229,bj2018,,,dered,6.79947,0.002801,5.63166,0.003689,1,,sirful,tycho2b3,,0.759086216463296,1.22695097456492,288.065473622149,47.3749920766757,0.0220445852824087,0.037013609528276,0,0,255874512
33,298968249,20190415,94518.0,3550-01642-1,699-065133,19141259+4946035,,J191412.60+494603.5,2132690273103943296,,11656042,STAR,tmgaia2,288.552481626858,49.7676256490502,tmgaia2,7.45841,0.0528079,19.0797,0.0733725,gaia2,1.80274,0.026224,gaia2,80.7261683466813,16.9232108517656,308.525283563417,70.7350319261442,9.348,0.021,8.03,0.03,,,,,,,,,,,5.692,0.024,5.003,0.017,4.863,0.017,AAA-111-111-000-0-0,,4.81,0.223,4.699,0.088,4.823,0.015,4.745,0.028,7.59503,0.000296,6.8605,0.0065,rered,gaia2,4396.0,122.0,,,,,29.4954,,,,,,GIANT,,,546.077,7.8805,0.0278835,0.00486396,,,,,,0.00590847,0.00381945,panstarrs,,,,,,,,,,,7.769,7.992,bj2018,,,dered,8.31176,0.002308,6.82314,0.003249,1,,hipvmag,tycho2b3,,0.902608914956603,1.13770398229749,288.552531345294,49.7677077977698,0.0240449001074992,0.031285282426325,0,0,260038774
34,121793321,20190415,94644.0,3129-01272-1,658-072294,19153302+4135343,,J191533.04+413534.2,2102227135227203968,51732009,6195870,STAR,tmgaia2,288.887586995154,41.592909463511,tmgaia2,-7.6217,0.0489094,-21.8458,0.0560208,gaia2,3.51438,0.0284909,gaia2,73.0465959601763,13.4618605349511,302.151866658634,62.9395302643938,9.267,0.023,8.18,0.03,,,,,,,,,,,6.249,0.026,5.73,0.02,5.613,0.033,AAA-111-111-000-0-0,,5.582,0.139,5.541,0.045,5.578,0.014,5.526,0.037,7.87091,0.000251,7.23588,0.0061,rered,gaia2,4734.0,122.0,,,,,10.7091,,,,,,GIANT,,,282.247,2.287,0.0160108,0.005601375,,,,,,0.00470071,0.00650204,panstarrs,,,,,,,,,,,2.268,2.306,bj2018,,,dered,8.45142,0.001378,7.19507,0.001318,1,,hipvmag,tycho2b3,,0.81126952535716,0.868794887593235,288.887543116935,41.592815405213,0.0234880905199093,0.0286490203389623,0,0,262424241
35,159762838,20190415,95534.0,3146-00115-1,675-072474,19255662+4455508,,J192556.56+445549.8,2126627291112264192,,8752618,STAR,tmgaia2,291.48595123675,44.9307296004837,tmgaia2,-43.0918,0.0635451,-76.3729,0.0663787,gaia2,6.19568,0.0312286,gaia2,76.97593054709,13.1518475772036,308.716893757692,65.5072582442771,7.713,0.019,6.67403,0.023,,,,,,,,,,,5.136,0.328,4.526,0.212,4.299,0.015,DCA-331-111-000-0-0,,4.257,0.286,4.082,0.168,4.26,0.015,4.218,0.023,6.39904,0.000337195,5.79985,0.0061,rered,spect,4844.64,38.46,,,-0.038,0.031,11.2568,,,,,,GIANT,,,160.658,0.812,0.0139575,0.00680193,,,,,,0.0051936,0.00841026,panstarrs,,,,,,,,,,,,,bj2018,,,spect,6.93536,0.001568,5.75955,0.001991,1,,sirful,tycho2b3,,1.06615960177675,1.02946173609883,291.485689168507,44.9304007730247,0.0263774629166468,0.0349041237191525,0,0,283502655
36,159762672,20190415,95543.0,3543-03050-1,676-070745,19260121+4500471,,J192601.21+450047.1,2126627978307068672,,8818020,STAR,tmgaia2,291.505063197497,45.0130867882188,tmgaia2,2.55372,0.0660309,5.89565,0.0715168,gaia2,3.08234,0.035083,gaia2,77.0583071932683,13.1749024324929,308.817497852187,65.5795822567533,6.922,0.023,7.05296,0.023,,,,,,,,,,,7.331,0.02,7.464,0.023,7.534,0.023,AAA-111-111-000-0-0,,7.508,0.032,7.591,0.02,7.638,0.017,7.609,0.1,7.03409,0.001207,7.2162,0.0083,rered,gaia2,,,,,,,,,,,,,,,,321.473,3.6535,0.0235463,0.006246115,,,,,,0.00434752,0.00814471,panstarrs,,,,,,,,,,,3.613,3.694,bj2018,,,,6.98106,0.004276,7.20177,0.004073,1,,sirful,tycho2b3,,1.10828709088207,1.10907563878883,291.505078750587,45.0131121722687,0.0308304482413231,0.0354043167804837,-1,0,284400532
37,63006449,20190415,95653.0,3142-00213-1,662-073973,19272440+4213453,,J192724.42+421345.2,2101750806176118272,,6777469,STAR,tmgaia2,291.851755362266,42.2293096428438,tmgaia2,11.1953,0.074115,-26.1208,0.0708831,gaia2,2.77261,0.0421372,gaia2,74.6020235700981,11.7395791824513,307.191903396435,62.8751246924816,7.596,0.024,7.57,0.03,,,,,,,,,,,7.357,0.018,7.403,0.018,7.415,0.016,AAA-111-111-000-0-0,,7.342,0.034,7.391,0.02,7.391,0.018,7.358,0.083,7.53656,0.000406,7.52229,0.0062,rered,gaia2,9307.0,152.707,3.55846,0.06815,,,4.23099,0.125264,2.362,0.330411,0.0311855,0.00530674,DWARF,121.009163,7.490345,357.074,5.415,0.0264024,0.00672195,571.0,0.01061612,,,0.00103845762,0.00870811,0.00473579,panstarrs,0.311743,0.349079,0.115624,0.134904,0.00395573,0.00665775,0.0735973,0.0627027,7.35897,7.62172,5.334,5.496,bj2018,155.633,149.781,dered,7.57861,0.001426,7.49749,0.002149,1,,hipvmag,tycho2b3,,1.23191429714575,1.09935300352359,291.851820459542,42.2291971783057,0.0334306868748845,0.038230814057904,1,0,286972372
38,270609000,20190415,96252.0,3143-00184-1,660-075421,19341818+4155379,,J193418.20+415537.8,2077629170330851072,,6528001,STAR,tmgaia2,293.575794553875,41.9272187777938,tmgaia2,11.2713,0.0884565,-7.96359,0.0954622,gaia2,7.13489,0.0540785,gaia2,74.9123324106548,10.4605425029591,309.589270770032,62.1643520701662,6.663,0.023,6.68959,0.023,,,,,,,,,,,6.617,0.026,6.647,0.016,6.646,0.016,AAA-111-111-000-0-0,,6.684,0.07,6.668,0.022,6.736,0.016,6.645,0.05,6.65836,0.000548,6.69452,0.0062,rered,gaia2,9957.0,137.428,4.1438,0.0600062,,,2.24036,0.0560176,2.549,0.329111,0.226681,0.0338802,DWARF,44.44734,2.094295,139.604,1.062,0.0101048,0.003324495,657.0,0.00424163975,,,0.003087212,0.00415959,0.0024894,panstarrs,0.243803,0.414419,0.0568593,0.0551759,0.0314314,0.0363289,0.0511237,0.0688888,2.25537,1.93322,1.054,1.07,bj2018,135.519,139.337,dered,6.67551,0.001692,6.67859,0.001931,1,,sirful,tycho2b3,,1.4688681011769,1.48075075110915,293.575859781814,41.9271844901328,0.0421521121931769,0.056718057807955,1,0,304212958
39,270610122,20190415,96288.0,3143-02179-1,663-077909,19344127+4224448,,J193441.26+422444.6,2077737571001053312,,6954647,STAR,tmgaia2,293.671924393849,42.412510967211,tmgaia2,2.2135,0.187301,-31.094,0.193507,gaia2,5.76807,0.10736,gaia2,75.3844629184773,10.6190854931972,310.093521932065,62.5955570353676,5.395,0.022,5.33996,0.023,,,,,,,,,,,5.128,0.037,5.069,0.027,5.045,0.023,EAA-111-111-000-0-0,,5.073,0.204,4.902,0.097,5.114,0.014,5.042,0.031,5.3085,0.00244504,5.2768,0.0073,rered,spect,8356.0,116.0,,,,,6.5424,,,,,,GIANT,,,172.612,3.2245,0.0167472,0.00684058,,,,,,0.00482321,0.00885795,panstarrs,,,,,,,,,,,,,bj2018,,,spect,5.36529,0.001546,5.25863,0.005165,1,,sirful,tycho2b3,,3.11528293716912,3.0010975427421,293.67193730221,42.4123770902662,0.0882136956201532,0.102152090191144,0,0,305301810
40,272841269,20190415,97372.0,3561-02129-1,690-071557,19472682+4754273,,,2086614688589352320,,10679281,STAR,tmgaia2,296.861788837212,47.9075731922077,tmgaia2,-23.0293,0.201047,-37.6279,0.156304,gaia2,3.24014,0.105017,gaia2,81.4021592071385,11.1874337173135,320.07444686779,66.7369494370811,7.743,0.014,6.14251,0.023,,,,,,,,,,,2.979,0.27,2.135,0.236,1.822,0.296,DDD-333-111-000-0-0,,,,,,,,,,5.34152,0.00303465,4.39794,0.0071,rered,gaia2,3857.0,122.0,,,,,71.4942,,,,,,GIANT,,,306.448,9.954,0.0321045,0.004895465,,,,,,0.00531876,0.00447217,panstarrs,,,,,,,,,,,9.636,10.272,bj2018,,,dered,6.41678,0.0037,4.36954,0.005233,1,,sirful,tycho2b3,,3.410959057964,2.42465023431477,296.861640918803,47.9074111832875,0.0845165058336425,0.096929478584539,0,0,339038890
41,239306038,20190415,98610.0,3162-01537-1,671-082037,20014523+4407086,,J200145.20+440708.6,2076072811625087104,,8262528,STAR,tmgaia2,300.438444004411,44.1190444359469,tmgaia2,-11.5218,0.0406458,-13.7993,0.0415293,gaia2,2.41373,0.0223413,gaia2,79.3228671235302,7.15002504470072,321.339504743881,62.2405316242857,8.564,0.014,6.94175,0.023,,,,,,,,,,,3.682,0.288,2.916,0.24,2.534,0.344,DDD-333-111-000-0-0,,1.436,,1.406,,2.636,0.012,2.564,0.016,6.17694,0.000921573,5.23222,0.0062,rered,gaia2,3904.0,122.0,,,,,65.0119,,,,,,GIANT,,,409.439,3.774,0.0638948,0.02396025,,,,,,0.0375667,0.0103538,panstarrs,,,,,,,,,,,3.74,3.808,bj2018,,,dered,7.22861,0.003614,5.19784,0.002311,1,,sirful,tycho2b3,,0.68004463390006,0.64404474033452,300.438374902726,44.1189850223149,0.019214990615325,0.0209426556419323,0,0,370176701
42,123313443,20190415,,3130-01083-1,670-068781,18452778+4359432,,J184527.77+435942.9,2117284053614333312,,8075287,STAR,tmgaia2,281.365766870772,43.9953375306805,tmgaia2,-10.767,0.0741729,-23.4226,0.0665743,gaia2,1.5328,0.0475408,gaia2,73.2203152491592,19.4762400671984,290.924324150719,66.6109324495084,10.141,0.028,8.678,0.005,,,,,,,,,,,6.205,0.019,5.525,0.029,5.341,0.02,AAA-111-111-000-0-0,,5.308,0.17,5.283,0.066,5.293,0.015,5.188,0.029,8.20331,0.000362,7.4245,0.0064,rered,gaia2,4236.0,122.0,,,,,29.3388,,,,,,GIANT,,,641.03,19.704,0.0288327,0.00399945,,,,,,0.00425811,0.00374079,panstarrs,,,,,,,,,,,19.11,20.298,bj2018,,,dered,8.98169,0.001526,7.38305,0.001977,1,,tycho2v3,tycho2b3,,1.24043094838641,1.03268999426478,281.365702430749,43.9952366833956,0.0345754940971661,0.0403436362003135,0,0,215330513
43,164721412,20190415,93022.0,3541-01340-1,680-065825,18570305+4551213,,J185703.04+455121.6,2107207888539182464,,9327530,STAR,tmgaia2,284.262688740563,45.8559506504943,tmgaia2,0.973626,0.068816,19.2446,0.0684452,gaia2,3.51543,0.0337906,gaia2,75.8064577882142,18.1816715487734,297.201045359773,67.9528533006676,7.422,0.025,7.39731,0.023,,,,,,,,,,,7.196,0.029,7.239,0.018,7.197,0.02,AAA-111-111-000-0-0,,7.155,0.045,7.219,0.02,7.241,0.017,7.16,0.08,7.36476,0.0003,7.34274,0.0068,rered,spect,8032.29,292.334,3.43785,0.0991992,,,4.40906,0.269394,1.943,0.304677,0.0226692,0.00624547,DWARF,72.90267,3.30546,282.176,2.711,0.0161832,0.004890425,250.0,0.02080384,,,0.00112845073,0.00430338,0.00547747,panstarrs,0.238033,0.37132,0.335506,0.203283,0.00419411,0.00829684,0.104372,0.0940264,2.66982,3.9411,2.686,2.736,bj2018,268.556,316.112,spect,7.41123,0.001497,7.32023,0.004794,1,,sirful,tycho2b3,,1.15855298957052,1.06134269730392,284.262694759534,45.8560335091896,0.0306514722312203,0.0306306715563504,1,0,229274800
44,120317181,20190415,93177.0,3123-01062-1,654-067856,18584658+4040450,,J185846.58+404045.0,2103449001881575680,,5429169,STAR,tmgaia2,284.694115741368,40.6791900035471,tmgaia2,1.29287,0.0821388,-1.42447,0.0922177,gaia2,2.86968,0.0458765,gaia2,70.8842473088792,15.9985182009094,294.935167762768,62.8521809285478,,,6.2,0.03,,,,,,,,,,,6.477,0.02,6.575,0.024,6.606,0.02,AAA-111-111-000-0-0,,6.614,0.072,6.65,0.023,6.732,0.016,6.63,0.059,6.1654,0.00270235,6.3463,0.0085,rered,gaia2,,,,,,,,,,,,,,,,345.123,5.5075,0.0291765,0.006109435,,,,,,0.00657284,0.00564603,panstarrs,,,,,,,,,,,5.421,5.594,bj2018,,,,6.09641,0.007203,6.31347,0.005941,1,,hipvmag,,,1.35830322663381,1.43003586446681,284.694123081473,40.6791838704126,0.0365101623434924,0.0434918523796516,-1,0,231328224
45,120763239,20190415,93665.0,3120-00634-1,641-064878,19042378+3806274,,J190423.76+380627.6,2099949359449611648,,2970780,STAR,tmgaia2,286.099080834677,38.1075987349881,tmgaia2,-2.57412,0.0482683,17.0785,0.0610022,gaia2,3.34758,0.0289459,gaia2,68.8724339134772,13.9946587964787,295.961474506219,60.1041428620304,8.755,0.025,8.967,0.137,,,,,,,,,,,6.352,0.018,5.936,0.021,5.817,0.018,AAA-111-111-000-0-0,,5.746,0.138,5.694,0.054,5.767,0.016,5.7,0.038,7.7009,0.000241,7.17032,0.0061,rered,gaia2,5319.0,122.0,,,,,9.2777,,,,,,GIANT,,,296.194,2.5585,0.0361242,0.008766395,,,,,,0.00795534,0.00957745,panstarrs,,,,,,,,,,,2.537,2.58,bj2018,,,dered,8.15251,0.001214,7.12803,0.001528,1,,ucac4,tycho2b3,,0.791823257742421,0.946085059186948,286.099066749436,38.1076722674201,0.0217490318477317,0.0322831992522457,0,0,239565322
46,158552767,20190415,94182.0,3129-01713-1,664-071820,19102663+4236049,,J191026.63+423604.9,2102561730358498048,,7105221,STAR,tmgaia2,287.610966649425,42.6013523169259,tmgaia2,1.8974,0.0921112,1.60551,0.0897175,gaia2,2.07285,0.0519667,gaia2,73.5993944143437,14.7372950311417,300.742809880569,64.1726769055493,7.41,0.024,7.51,0.03,,,,,,,,,,,7.603,0.043,7.713,0.031,7.704,0.017,AAA-111-111-000-0-0,,7.701,0.028,7.75,0.02,7.765,0.018,7.845,0.131,7.47507,0.00043,7.5768,0.0073,rered,gaia2,12391.0,148.0,,,,,,,,,,,,,,476.194,11.883,0.0255674,0.004837945,,,,,,0.0054239,0.00425199,panstarrs,,,,,,,,,,,11.592,12.174,bj2018,,,dered,7.4545,0.001662,7.55437,0.002351,1,,hipvmag,tycho2b3,,1.53292985696258,1.3914851453588,287.610977747877,42.601359229539,0.0400296113847318,0.049024981414086,-1,0,252534773
47,158553782,20190415,94192.0,3129-01914-1,661-072416,19103394+4201200,,J191033.96+420120.0,2102450954560072320,,6593264,STAR,tmgaia2,287.641487036011,42.0222212414544,tmgaia2,8.35343,0.051698,1.01381,0.062637,gaia2,4.24649,0.0306297,gaia2,73.0601772380036,14.4850063767766,300.431918196268,63.6094847682371,7.122,0.024,7.11382,0.023,,,,,,,,,,,6.928,0.019,6.964,0.024,6.968,0.023,AAA-111-111-000-0-0,,6.932,0.057,6.958,0.021,6.99,0.017,6.972,0.068,7.07004,0.000417,7.06393,0.0061,rered,gaia2,9394.0,167.488,3.75784,0.0695842,,,3.38098,0.0890075,2.387,0.355107,0.0617626,0.0106558,DWARF,80.20135,4.73926,233.912,1.689,0.0228793,0.008336555,361.0,0.00264776,,,0.0016202844,0.00626371,0.0104094,panstarrs,0.224248,0.485967,0.0986171,0.079398,0.00810729,0.0132043,0.0602974,0.078871,4.98022,4.4983,1.677,1.701,bj2018,137.218,197.757,dered,7.11062,0.001166,7.04346,0.001443,1,,sirful,tycho2b3,,0.858708379610924,0.971467940020189,287.64153545016,42.0222256064799,0.0232791147036247,0.0339794862353664,1,0,252535193
48,121989114,20190415,94781.0,3121-02286-1,646-067751,19170907+3901428,,J191708.96+390143.4,2099498216086406784,,3946721,STAR,tmgaia2,289.287890579549,39.0286251455938,tmgaia2,26.1752,0.0492588,24.2566,0.048238,gaia2,3.11901,0.0263703,gaia2,70.792530747627,12.1065218765688,301.287405712904,60.3898923063046,8.449,0.015,6.93017,0.023,,,,,,,,,,,3.755,0.288,3.009,0.244,2.673,0.314,DDD-333-111-000-0-0,,2.251,,2.448,0.541,2.815,0.01,2.789,0.019,6.25231,0.000993198,5.36183,0.0062,rered,gaia2,3967.0,122.0,,,,,44.7171,,,,,,GIANT,,,317.699,2.682,0.0382195,0.0174547,,,,,,0.0141249,0.0207845,panstarrs,,,,,,,,,,,2.66,2.704,bj2018,,,dered,7.20648,0.003187,5.31495,0.001817,1,,sirful,tycho2b3,,0.810331368294358,0.748074858025657,289.288035654489,39.0287295838217,0.021652715918552,0.0240239981915204,0,0,265762860
49,270780854,20190415,96390.0,3143-01555-1,662-075938,19354984+4221580,,J193549.86+422157.8,2077747333469959168,,6870455,STAR,tmgaia2,293.957765879785,42.3660963938028,tmgaia2,-3.47785,0.050128,-11.9504,0.0634745,gaia2,1.04854,0.0289653,gaia2,75.4409619670558,10.4101862890831,310.487591905885,62.4785217828144,9.861,0.03,8.13,0.03,,,,,,,,,,,5.362,0.226,4.346,0.19,4.129,0.314,DCD-333-111-000-0-0,,3.982,0.345,3.813,0.209,3.961,0.016,3.846,0.022,7.41389,0.000577,6.499,0.0071,rered,gaia2,3945.0,122.0,,,,,79.4082,,,,,,GIANT,,,928.952,25.2075,0.0523742,0.00790319,,,,,,0.00608267,0.00972371,panstarrs,,,,,,,,,,,24.536,25.879,bj2018,,,dered,8.41554,0.002163,6.46326,0.002389,1,,hipvmag,tycho2b,,0.833652267613568,0.984378464383435,293.957745613167,42.3660449406939,0.0246225987593729,0.0321059502947152,0,0,308517618
50,271433034,20190415,96805.0,3144-00810-1,666-078906,19404116+4304401,,J194041.14+430440.1,2078059800932315008,,7456762,STAR,tmgaia2,295.171458656646,43.077827049621,tmgaia2,1.68603,0.272666,-0.846656,0.286232,gaia2,2.0912,0.141147,gaia2,76.5022753712189,9.95154285709436,312.856060584524,62.8215774909481,7.69,0.015,6.18633,0.023,,,,,,,,,,,2.561,0.258,1.656,0.206,1.423,0.248,DCD-333-111-000-0-0,,-0.921,,-0.176,,1.452,0.024,1.317,0.012,5.20975,0.00338913,4.19426,0.0074,rered,gaia2,3727.0,122.0,,,,,135.65,,,,,,GIANT,,,475.25,32.893,0.0542547,0.0166915,,,,,,0.0115614,0.0218216,panstarrs,,,,,,,,,,,30.663,35.123,bj2018,,,dered,6.4478,0.006376,4.19781,0.005989,1,,sirful,tycho2b3,,4.54532968848151,4.43892609977574,295.171468595079,43.077823404297,0.124927224768677,0.143808386592279,0,0,321413117
51,171501617,20190415,98058.0,3141-03475-1,651-081143,19554061+4010225,,J195540.63+401022.4,2073542697941496320,,5041881,STAR,tmgaia2,298.919210097061,40.1728996427815,tmgaia2,4.74258,0.0404988,3.89894,0.0491902,gaia2,1.43423,0.0258024,gaia2,75.3329113164281,6.08636272840779,315.983747832284,59.0822106676106,8.034,0.015,6.56696,0.023,,,,,,,,,,,4.189,0.262,3.55,0.214,3.264,0.316,DCD-333-111-000-0-0,,3.244,0.444,2.997,0.412,3.22,0.011,3.14,0.02,6.09793,0.000603237,5.3197,0.0092,rered,gaia2,4330.0,122.0,,,,,80.749,,,,,,GIANT,,,683.78,12.1605,0.0656799,0.0130969351,,,,,,0.0188424,0.00735147,panstarrs,,,,,,,,,,,11.948,12.373,bj2018,,,dered,6.86447,0.001436,5.28,0.001875,1,,sirful,tycho2b3,,0.66870615676538,0.762950440208843,298.919236820538,40.1729164298875,0.0207008767543534,0.0276815646461063,0,0,358904385
